Player,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,ORB,PF,PTS,Player,Pos,STL,Season,TOV,TRB,Tm,eFG%
Mo Williams,389,.474,821,79,.346,228,416,24,6,275,468,.446,1049,159,.855,186,68,68,NBA,2472,54,201,1174,Mo Williams,PG,85,2006-07,203,329,MIL,.484
Mo Williams,352,.512,688,89,.385,231,419,25,10,193,441,.480,919,166,.856,194,66,66,NBA,2410,37,188,1137,Mo Williams,PG,78,2007-08,182,230,MIL,.528
Mo Williams,343,.486,706,183,.436,420,329,26,9,232,526,.467,1126,208,.912,228,81,81,NBA,2834,47,215,1443,Mo Williams,PG,69,2008-09 ★,179,279,CLE,.548
Mo Williams,219,.452,484,159,.429,371,368,27,21,178,378,.442,855,177,.894,198,69,68,NBA,2359,28,170,1092,Mo Williams,PG,70,2009-10,173,206,CLE,.535
Mo Williams,212,.436,486,79,.324,244,380,28,10,132,291,.399,730,151,.853,177,58,56,NBA,1788,21,150,812,Mo Williams,PG,53,2010-11,171,153,TOT,.453
Mo Williams,142,.436,326,36,.265,136,257,28,10,82,178,.385,462,85,.833,102,36,34,NBA,1065,15,91,477,Mo Williams,PG,33,2010-11,105,97,CLE,.424
Mo Williams,70,.438,160,43,.398,108,123,28,0,50,113,.422,268,66,.880,75,22,22,NBA,723,6,59,335,Mo Williams,PG,20,2010-11,66,56,LAC,.502
Mo Williams,167,.449,372,93,.389,239,160,29,7,76,260,.426,611,72,.900,80,52,1,NBA,1472,23,103,685,Mo Williams,SG,51,2011-12,86,99,LAC,.502
Mo Williams,170,.449,379,59,.383,154,285,30,9,86,229,.430,533,75,.882,85,46,46,NBA,1418,24,105,592,Mo Williams,PG,46,2012-13,125,110,UTA,.485
Mo Williams,197,.441,447,83,.369,225,321,31,10,111,280,.417,672,78,.876,89,74,0,NBA,1834,42,197,721,Mo Williams,PG,55,2013-14,149,153,POR,.478
Mo Williams,222,.434,512,119,.342,348,424,32,14,152,341,.397,860,163,.872,187,68,33,NBA,1980,22,162,964,Mo Williams,PG,46,2014-15,172,174,TOT,.466
Mo Williams,121,.437,277,59,.347,170,261,32,8,85,180,.403,447,80,.851,94,41,19,NBA,1149,13,103,499,Mo Williams,PG,30,2014-15,102,98,MIN,.469
Mo Williams,101,.430,235,60,.337,178,163,32,6,67,161,.390,413,83,.892,93,27,14,NBA,831,9,59,465,Mo Williams,PG,16,2014-15,70,76,CHO,.462
Mo Williams,67,.554,121,24,.358,67,72,33,4,45,91,.484,188,25,.893,28,17,14,NBA,487,3,38,231,Mo Williams,PG,9,2015-16,36,48,CLE,.548
Reggie Williams,107,.560,191,33,.359,92,66,23,6,92,140,.495,283,52,.839,62,24,10,NBA,782,18,49,365,Reggie Williams,SF,23,2009-10,29,110,GSW,.553
Reggie Williams,166,.502,331,102,.423,241,121,24,3,171,268,.469,572,100,.746,134,80,9,NBA,1626,45,124,738,Reggie Williams,SF,28,2010-11,57,216,GSW,.558
Reggie Williams,73,.493,148,33,.308,107,60,25,3,66,106,.416,255,29,.725,40,33,13,NBA,747,27,34,274,Reggie Williams,SF,20,2011-12,33,93,CHA,.480
Reggie Williams,35,.583,60,22,.306,72,39,26,1,43,57,.432,132,10,.476,21,40,0,NBA,380,8,19,146,Reggie Williams,SF,12,2012-13,19,51,CHA,.515
Reggie Williams,4,.667,6,1,.333,3,1,27,0,0,5,.556,9,0,NA,0,3,0,NBA,17,0,1,11,Reggie Williams,SF,1,2013-14,2,0,OKC,.611
Reggie Williams,12,.600,20,3,.158,19,10,28,0,12,15,.385,39,4,1.000,4,20,0,NBA,105,5,12,37,Reggie Williams,SF,1,2014-15,2,17,SAS,.423
Shawne Williams,56,.519,108,19,.365,52,22,20,8,50,75,.469,160,11,.550,20,46,3,NBA,556,33,69,180,Shawne Williams,SG,6,2006-07,24,83,IND,.528
Shawne Williams,116,.494,235,43,.314,137,59,21,26,122,159,.427,372,76,.717,106,65,3,NBA,967,54,132,437,Shawne Williams,SF,26,2007-08,58,176,IND,.485
Shawne Williams,15,.385,39,1,.059,17,2,22,9,27,16,.286,56,9,.818,11,15,0,NBA,170,19,19,42,Shawne Williams,SF,2,2008-09,5,46,DAL,.295
Shawne Williams,85,.401,212,164,.426,385,60,23,239,49,64,1323,11,173,.536,.457,NYK,NBA,2010-11,PF,41,39,51,Shawne Williams,24,179,2009-10,47,.837,Did Not Play,79
Shawne Williams,21,.241,87,42,.286,147,20,164,68,11,25,514,6,60,.357,.350,NJN,NBA,2011-12,SF,8,10,11,Shawne Williams,25,48,46,16,.727,454,21
Shawne Williams,73,.380,192,36,751,13,14,44,.700,.492,LAL,PF,NBA,129,31,.326,Did Not Play,2013-14,2012-13,27,63,142,167,Shawne Williams,26,20,13,25,.490,113,42
Shawne Williams,121,.403,300,63,1087,22,35,19,.875,.467,TOT,SF,NBA,178,57,.360,202,2014-15,21,28,122,130,166,Shawne Williams,93,40,30,36,.510,30,64
Shawne Williams,102,.425,240,44,924,22,28,25,.848,.477,MIA,SF,NBA,152,42,.395,341,2014-15,30,28,88,112,139,Shawne Williams,135,33,44,27,.550,21,60
Shawne Williams,19,.317,60,19,163,0,7,21,1.000,.441,DET,SF,NBA,26,15,.154,292,2014-15,23,28,34,18,27,Shawne Williams,116,7,36,9,.350,17,4
Shawne Williams,,,,,,,,4,,,,,,,,,49,,7,,,,,Shawne Williams,19,,8,,,4,
Justise Winslow,40,.513,78,7,.219,32,28,19,3,79,47,.427,110,19,.594,32,19,0,NBA,545,18,55,120,Justise Winslow,SF,12,2015-16,32,97,MIA,.459
Jeff Withey,69,.539,128,0,.000,1,26,23,50,101,69,.535,129,52,.712,73,58,4,NBA,684,49,73,190,Jeff Withey,C,15,2013-14,20,150,NOP,.535
Jeff Withey,32,.500,64,0,NA,0,11,24,18,41,32,.500,64,34,.680,50,37,0,NBA,259,23,26,98,Jeff Withey,C,4,2014-15,12,64,NOP,.500
Jeff Withey,9,.529,17,0,NA,0,1,25,10,12,9,.529,17,2,.333,6,10,0,NBA,84,9,10,20,Jeff Withey,C,4,2015-16,5,21,UTA,.529
Nate Wolters,152,.465,327,18,.290,62,187,22,15,116,170,.437,389,59,.656,90,58,31,NBA,1309,33,67,417,Nate Wolters,PG,35,2013-14,57,149,MIL,.460
Nate Wolters,20,.400,50,0,.000,7,21,23,2,26,20,.351,57,2,.333,6,21,0,NBA,247,8,18,42,Nate Wolters,PG,8,2014-15,13,34,TOT,.351
Nate Wolters,12,.462,26,0,.000,5,10,23,0,14,12,.387,31,1,.250,4,11,0,NBA,142,2,11,25,Nate Wolters,PG,5,2014-15,3,16,MIL,.387
Nate Wolters,8,.333,24,0,.000,2,11,23,2,12,8,.308,26,1,.500,2,10,0,NBA,105,6,7,17,Nate Wolters,PG,3,2014-15,10,18,NOP,.308
Christian Wood,13,.419,31,3,.429,7,3,20,5,19,16,.421,38,9,.692,13,12,0,NBA,103,10,9,44,Christian Wood,PF,4,2015-16,2,29,PHI,.461
Metta World Peace,249,.438,568,60,.314,191,202,20,39,246,309,.407,759,188,.674,279,72,63,NBA,2238,62,159,866,Metta World Peace,SF,119,1999-00,166,308,CHI,.447
Metta World Peace,284,.426,667,43,.291,148,228,21,45,235,327,.401,815,210,.750,280,76,74,NBA,2363,59,254,907,Metta World Peace,SF,152,2000-01,159,294,CHI,.428
Metta World Peace,216,.464,466,53,.312,170,127,22,39,198,269,.423,636,136,.667,204,55,50,NBA,1642,73,217,727,Metta World Peace,SF,141,2001-02,118,271,TOT,.465
Metta World Peace,116,.446,260,36,.396,91,77,22,23,91,152,.433,351,81,.628,129,27,26,NBA,823,40,108,421,Metta World Peace,SF,75,2001-02,69,131,CHI,.484
Metta World Peace,100,.485,206,17,.215,79,50,22,16,107,117,.411,285,55,.733,75,28,24,NBA,819,33,109,306,Metta World Peace,SF,66,2001-02,49,140,IND,.440
Metta World Peace,291,.458,635,71,.336,211,198,23,50,261,362,.428,846,273,.736,371,69,67,NBA,2317,101,242,1068,Metta World Peace,SF,159,2002-03,145,362,IND,.470
Metta World Peace,393,.452,870,75,.310,242,272,24,50,285,468,.421,1112,322,.733,439,73,71,NBA,2714,100,194,1333,Metta World Peace,SF,152,2003-04 ★,202,385,IND,.455
Metta World Peace,52,.510,102,7,.412,17,22,25,6,37,59,.496,119,47,.922,51,7,7,NBA,291,8,27,172,Metta World Peace,SF,12,2004-05,17,45,IND,.525
Metta World Peace,272,.443,614,78,.308,253,203,26,41,211,350,.404,867,206,.675,305,56,56,NBA,2207,75,164,984,Metta World Peace,SF,122,2005-06,131,286,TOT,.449
Metta World Peace,91,.497,183,18,.333,54,35,26,11,52,109,.460,237,74,.612,121,16,16,NBA,603,26,45,310,Metta World Peace,SF,42,2005-06,43,78,IND,.498
Metta World Peace,181,.420,431,60,.302,199,168,26,30,159,241,.383,630,132,.717,184,40,40,NBA,1604,49,119,674,Metta World Peace,SF,80,2005-06,88,208,SAC,.430
Metta World Peace,365,.468,780,93,.358,260,235,27,43,352,458,.440,1040,307,.740,415,70,65,NBA,2641,102,205,1316,Metta World Peace,SF,149,2006-07,146,454,SAC,.485
Metta World Peace,352,.475,741,84,.380,221,199,28,38,227,436,.453,962,212,.719,295,57,54,NBA,2172,101,159,1168,Metta World Peace,SF,133,2007-08,148,328,SAC,.497
Metta World Peace,263,.402,654,153,.399,383,229,29,24,294,416,.401,1037,196,.748,262,69,55,NBA,2452,65,155,1181,Metta World Peace,SF,105,2008-09,140,359,HOU,.475
Metta World Peace,201,.453,444,105,.355,296,234,30,21,232,306,.414,740,128,.688,186,77,77,NBA,2605,99,165,845,Metta World Peace,SF,106,2009-10,121,331,LAL,.484
Metta World Peace,178,.419,425,83,.356,233,175,31,36,167,261,.397,658,92,.676,136,82,82,NBA,2410,100,181,697,Metta World Peace,SF,124,2010-11,90,267,LAL,.460
Metta World Peace,127,.460,276,56,.296,189,140,32,27,147,183,.394,465,71,.617,115,64,45,NBA,1720,71,137,493,Metta World Peace,SF,69,2011-12,69,218,LAL,.454
Metta World Peace,191,.464,412,141,.342,412,112,33,42,271,332,.403,824,124,.734,169,75,66,NBA,2530,101,198,929,Metta World Peace,SF,122,2012-13,98,372,LAL,.488
Metta World Peace,39,.448,87,17,.315,54,17,34,8,41,56,.397,141,10,.625,16,29,1,NBA,388,18,44,139,Metta World Peace,SF,24,2013-14,19,59,NYK,.457
Metta World Peace,15,.395,38,27,.333,81,9,35,45,21,17,294,3,43,.426,.279,LAL,NBA,2015-16,SF,15,11,8,Metta World Peace,36,36,2014-15,15,.714,Did Not Play,12
Metta World Peace,,,,,,,,31,,,,,,,,,,,,,,,,Metta World Peace,,,8,,,84,
Brandan Wright,62,.554,112,0,NA,0,9,20,22,61,62,.554,112,27,.675,40,38,6,NBA,376,38,36,151,Brandan Wright,PF,6,2007-08,13,99,GSW,.554
Brandan Wright,130,.537,242,0,.000,4,21,21,37,95,130,.528,246,63,.741,85,39,23,NBA,688,62,74,323,Brandan Wright,PF,22,2008-09,23,157,GSW,.528
Brandan Wright,0,NA,0,60,.513,117,31,22,89,31,37,379,2,117,.513,.513,TOT,NBA,2010-11,PF,21,11,17,Brandan Wright,23,58,2009-10,12,.677,Did Not Play (injury—shoulder),60
Brandan Wright,0,NA,0,38,.603,63,14,34,41,14,21,195,1,63,.603,.603,GSW,NBA,2010-11,PF,7,3,10,Brandan Wright,23,27,14,5,.500,141,38
Brandan Wright,0,NA,0,22,.407,54,17,19,48,17,16,184,1,54,.407,.407,NJN,NBA,2010-11,PF,14,8,7,Brandan Wright,23,31,10,7,.824,83,22
Brandan Wright,0,.000,1,144,.618,233,62,15,174,82,49,791,0,232,.618,.621,DAL,NBA,2011-12,C,52,22,63,Brandan Wright,24,112,4,13,.634,58,144
Brandan Wright,0,.000,3,241,.597,404,85,61,260,96,64,1149,16,401,.597,.601,DAL,NBA,2012-13,C,59,26,76,Brandan Wright,25,175,21,38,.615,340,241
Brandan Wright,0,NA,0,224,.677,331,102,78,244,106,58,1077,0,331,.677,.677,DAL,NBA,2013-14,C,77,32,55,Brandan Wright,26,142,34,31,.726,541,224
Brandan Wright,0,.000,3,233,.642,363,128,94,321,112,75,1449,7,360,.642,.647,TOT,NBA,2014-15,PF,78,50,94,Brandan Wright,27,193,35,41,.696,525,233
Brandan Wright,0,NA,0,101,.748,135,51,102,110,48,27,505,0,135,.748,.748,DAL,NBA,2014-15,PF,36,17,42,Brandan Wright,27,59,34,10,.750,544,101
Brandan Wright,0,NA,0,12,.571,21,7,44,17,4,8,86,0,21,.571,.571,BOS,NBA,2014-15,PF,2,1,5,Brandan Wright,27,10,13,8,.500,238,12
Brandan Wright,0,.000,3,120,.580,207,70,4,194,60,40,858,7,204,.580,.588,PHO,NBA,2014-15,PF,40,32,47,Brandan Wright,27,124,5,23,.667,26,120
Brandan Wright,0,NA,0,18,.600,30,6,54,24,18,7,120,0,30,.600,.600,MEM,NBA,2015-16,PF,10,1,10,Brandan Wright,28,18,16,4,.556,280,18
Brandan Wright,,,,,,,,9,,,,,,,,,,,,,,,,Brandan Wright,,,4,,,46,
Chris Wright,23,.511,45,0,NA,0,4,23,13,26,23,.511,45,24,.774,31,24,1,NBA,186,19,22,70,Chris Wright,SF,7,2011-12,8,45,GSW,.511
Chris Wright,0,.000,1,21,.600,35,10,24,20,15,8,126,0,34,.600,.618,MIL,NBA,2013-14,SF,6,7,5,Chris Wright,25,10,2012-13,5,.400,Did Not Play,21
Chris Wright,,,,,,,,17,,,,,,,,,,,,,,,,Chris Wright,,,5,,,48,
Delon Wright,0,.000,3,0,.000,1,0,23,0,3,0,.000,4,0,NA,0,4,0,NBA,10,1,1,0,Delon Wright,PG,0,2015-16,1,4,TOR,.000
Dorell Wright,3,.429,7,0,.000,4,3,19,0,1,3,.273,11,1,1.000,1,3,0,NBA,27,0,2,7,Dorell Wright,SF,4,2004-05,3,1,MIA,.273
Dorell Wright,17,.459,37,3,.500,6,8,20,1,30,20,.465,43,15,.882,17,20,2,NBA,132,2,12,58,Dorell Wright,SF,3,2005-06,14,32,MIA,.500
Dorell Wright,157,.476,330,5,.147,34,95,21,46,232,162,.445,364,64,.744,86,66,19,NBA,1292,40,112,393,Dorell Wright,SF,41,2006-07,65,272,MIA,.452
Dorell Wright,139,.493,282,4,.364,11,60,22,41,172,143,.488,293,57,.826,69,44,34,NBA,1104,48,79,347,Dorell Wright,SF,29,2007-08,29,220,MIA,.495
Dorell Wright,8,.400,20,0,NA,0,2,23,0,18,8,.400,20,2,.333,6,6,0,NBA,73,2,8,18,Dorell Wright,SF,2,2008-09,6,20,MIA,.400
Dorell Wright,133,.508,262,61,.389,157,91,24,32,185,194,.463,419,61,.884,69,72,1,NBA,1496,50,94,510,Dorell Wright,SF,52,2009-10,53,235,MIA,.536
Dorell Wright,291,.462,630,194,.376,516,242,25,63,343,485,.423,1146,180,.789,228,82,82,NBA,3147,88,171,1344,Dorell Wright,SF,124,2010-11,133,431,GSW,.508
Dorell Wright,117,.500,234,105,.360,292,94,26,26,218,222,.422,526,80,.816,98,61,61,NBA,1650,60,97,629,Dorell Wright,SF,58,2011-12,51,278,GSW,.522
Dorell Wright,102,.429,238,135,.374,361,150,27,35,260,237,.396,599,120,.851,141,79,8,NBA,1783,42,98,729,Dorell Wright,SF,62,2012-13,64,302,PHI,.508
Dorell Wright,42,.442,95,69,.342,202,64,28,16,162,111,.374,297,52,.754,69,68,13,NBA,984,29,62,343,Dorell Wright,SF,23,2013-14,39,191,POR,.490
Dorell Wright,31,.378,82,41,.380,108,41,29,11,97,72,.379,190,34,.810,42,48,2,NBA,592,14,55,219,Dorell Wright,SF,20,2014-15,18,111,POR,.487
Tony Wroten,29,.414,70,4,.250,16,43,19,4,15,33,.384,86,21,.724,29,35,0,NBA,272,13,34,91,Tony Wroten,SG,8,2012-13,29,28,MEM,.407
Tony Wroten,305,.492,620,40,.213,188,217,20,16,159,345,.427,808,209,.641,326,72,16,NBA,1765,69,151,939,Tony Wroten,SG,78,2013-14,204,228,PHI,.452
Tony Wroten,138,.473,292,37,.261,142,157,21,8,64,175,.403,434,120,.667,180,30,15,NBA,895,22,72,507,Tony Wroten,SG,48,2014-15,113,86,PHI,.446
Tony Wroten,2,.182,11,0,.000,1,5,22,0,1,2,.167,12,2,.500,4,2,0,NBA,27,0,4,6,Tony Wroten,NA,0,2015-16,6,1,PHI,.167
James Young,19,.528,36,17,.258,66,13,19,2,33,36,.353,102,16,.552,29,31,0,NBA,332,9,22,105,James Young,SG,8,2014-15,5,42,BOS,.436
James Young,2,1.000,2,1,.200,5,2,20,0,3,3,.429,7,1,.250,4,5,0,NBA,30,0,2,8,James Young,SG,2,2015-16,0,3,BOS,.500
Joseph Young,2,.200,10,0,.000,4,4,23,0,3,2,.143,14,5,.833,6,7,0,NBA,41,0,2,9,Joseph Young,PG,2,2015-16,3,3,IND,.143
Nick Young,170,.450,378,40,.400,100,63,22,7,92,210,.439,478,101,.815,124,75,2,NBA,1158,23,130,561,Nick Young,SG,35,2007-08,94,115,WAS,.481
Nick Young,280,.473,592,56,.341,164,95,23,20,119,336,.444,756,164,.850,193,82,5,NBA,1837,31,140,892,Nick Young,SG,39,2008-09,92,150,WAS,.481
Nick Young,164,.423,388,69,.406,170,48,24,8,82,233,.418,558,104,.800,130,74,23,NBA,1421,20,147,639,Nick Young,SG,28,2009-10,56,102,WAS,.479
Nick Young,307,.462,664,105,.387,271,75,25,17,148,412,.441,935,186,.816,228,64,40,NBA,2034,26,144,1115,Nick Young,SG,45,2010-11,90,174,WAS,.497
Nick Young,213,.424,502,103,.365,282,56,26,17,102,316,.403,784,144,.852,169,62,35,NBA,1729,31,141,879,Nick Young,SG,44,2011-12,83,133,TOT,.469
Nick Young,167,.424,394,73,.371,197,46,26,11,77,240,.406,591,112,.862,130,40,32,NBA,1211,20,90,665,Nick Young,SG,30,2011-12,59,97,WAS,.468
Nick Young,46,.426,108,30,.353,85,10,26,6,25,76,.394,193,32,.821,39,22,3,NBA,518,11,51,214,Nick Young,SG,14,2011-12,24,36,LAC,.472
Nick Young,149,.449,332,75,.357,210,84,27,14,106,224,.413,542,105,.820,128,59,17,NBA,1411,24,84,628,Nick Young,SG,36,2012-13,50,130,PHI,.482
Nick Young,252,.468,539,135,.386,350,95,28,12,137,387,.435,889,235,.825,285,64,9,NBA,1810,29,156,1144,Nick Young,SG,46,2013-14,95,166,LAL,.511
Nick Young,91,.363,251,83,.369,225,41,29,11,79,174,.366,476,132,.892,148,42,0,NBA,1000,17,83,563,Nick Young,SG,23,2014-15,44,96,LAL,.453
Nick Young,20,.408,49,35,.398,88,10,30,3,27,55,.401,137,17,.850,20,18,0,NBA,343,3,21,162,Nick Young,SG,10,2015-16,11,30,LAL,.529
Sam Young,213,.483,441,11,.196,56,52,24,20,124,224,.451,497,136,.777,175,80,1,NBA,1321,77,106,595,Sam Young,SF,34,2009-10,94,201,MEM,.462
Sam Young,216,.486,444,17,.340,50,71,25,23,147,233,.472,494,89,.767,116,78,46,NBA,1577,40,120,572,Sam Young,SF,68,2010-11,61,187,MEM,.489
Sam Young,40,.364,110,5,.294,17,15,26,6,42,45,.354,127,19,.731,26,35,2,NBA,375,20,23,114,Sam Young,SF,17,2011-12,16,62,TOT,.374
Sam Young,32,.432,74,0,.000,9,9,26,2,27,32,.386,83,10,.833,12,21,2,NBA,240,14,12,74,Sam Young,SF,11,2011-12,9,41,MEM,.386
Sam Young,8,.222,36,5,.625,8,6,26,4,15,13,.295,44,9,.643,14,14,0,NBA,135,6,11,40,Sam Young,SF,6,2011-12,7,21,PHI,.352
Sam Young,42,.438,96,16,.308,52,42,27,8,97,58,.392,148,23,.535,43,56,3,NBA,693,26,62,155,Sam Young,SG,15,2012-13,33,123,IND,.446
Thaddeus Young,258,.548,471,6,.316,19,58,19,8,192,264,.539,490,76,.738,103,74,22,NBA,1554,120,126,610,Thaddeus Young,PF,73,2007-08,64,312,PHI,.545
Thaddeus Young,419,.526,796,56,.341,164,86,20,23,238,475,.495,960,139,.735,189,75,71,NBA,2580,139,165,1145,Thaddeus Young,PF,100,2008-09,118,377,PHI,.524
Thaddeus Young,334,.495,675,48,.348,138,97,21,15,220,382,.470,813,114,.691,165,67,45,NBA,2145,130,133,926,Thaddeus Young,PF,81,2009-10,126,350,PHI,.499
Thaddeus Young,452,.548,825,6,.273,22,82,22,26,281,458,.541,847,123,.707,174,82,1,NBA,2135,153,170,1045,Thaddeus Young,PF,90,2010-11,99,434,PHI,.544
Thaddeus Young,347,.508,683,1,.250,4,74,23,41,188,348,.507,687,111,.771,144,63,1,NBA,1755,137,127,808,Thaddeus Young,PF,64,2011-12,55,325,PHI,.507
Thaddeus Young,508,.535,950,1,.125,8,125,24,55,389,509,.531,958,108,.574,188,76,76,NBA,2629,182,191,1127,Thaddeus Young,PF,133,2012-13,90,571,PHI,.532
Thaddeus Young,492,.496,991,90,.308,292,182,25,36,310,582,.454,1283,163,.712,229,79,78,NBA,2718,166,213,1417,Thaddeus Young,PF,167,2013-14,165,476,PHI,.489
Thaddeus Young,413,.484,853,38,.330,115,173,26,25,284,451,.466,968,131,.655,200,76,68,NBA,2434,127,171,1071,Thaddeus Young,PF,124,2014-15,117,411,TOT,.486
Thaddeus Young,270,.469,576,19,.292,65,135,26,17,170,289,.451,641,88,.682,129,48,48,NBA,1605,75,115,685,Thaddeus Young,PF,86,2014-15,75,245,MIN,.466
Thaddeus Young,143,.516,277,19,.380,50,38,26,8,114,162,.495,327,43,.606,71,28,20,NBA,829,52,56,386,Thaddeus Young,PF,38,2014-15,42,166,BRK,.524
Thaddeus Young,145,.537,270,1,.091,11,28,27,8,126,146,.520,281,25,.581,43,20,20,NBA,638,51,48,318,Thaddeus Young,PF,27,2015-16,34,177,BRK,.521
Cody Zeller,172,.427,403,0,.000,1,92,21,41,235,172,.426,404,146,.730,200,82,3,NBA,1416,118,170,490,Cody Zeller,C,40,2013-14,87,353,CHA,.426
Cody Zeller,171,.460,372,1,1.000,1,100,22,49,265,172,.461,373,127,.774,164,62,45,NBA,1487,97,156,472,Cody Zeller,C,34,2014-15,62,362,CHO,.462
Cody Zeller,47,.522,90,0,.000,9,14,23,11,62,47,.475,99,51,.708,72,18,5,NBA,391,30,45,145,Cody Zeller,C,12,2015-16,16,92,CHO,.475
Tyler Zeller,245,.441,555,0,.000,4,96,23,70,279,245,.438,559,120,.764,157,77,55,NBA,2033,159,251,610,Tyler Zeller,C,35,2012-13,95,438,CLE,.438
Tyler Zeller,156,.540,289,0,.000,1,36,24,38,179,156,.538,290,87,.719,121,70,9,NBA,1049,103,137,399,Tyler Zeller,C,18,2013-14,60,282,CLE,.538
Tyler Zeller,340,.549,619,0,NA,0,113,25,52,319,340,.549,619,153,.823,186,82,59,NBA,1731,146,205,833,Tyler Zeller,C,18,2014-15,76,465,BOS,.549
Tyler Zeller,24,.533,45,0,NA,0,6,26,2,17,24,.533,45,18,.783,23,15,3,NBA,121,7,19,66,Tyler Zeller,C,2,2015-16,9,24,BOS,.533
