Player,Player,Salary,Season
Kirk Hinrich,Kirk Hinrich,"$11,250,000",2007-08
Kirk Hinrich,Kirk Hinrich,"$10,000,000",2008-09
Kirk Hinrich,Kirk Hinrich,"$9,500,000",2009-10
Kirk Hinrich,Kirk Hinrich,"$9,000,000",2010-11
Kirk Hinrich,Kirk Hinrich,"$8,100,000",2011-12
Kirk Hinrich,Kirk Hinrich,"$3,941,000",2012-13
Kirk Hinrich,Kirk Hinrich,"$4,059,000",2013-14
Kirk Hinrich,Kirk Hinrich,"$2,730,000",2014-15
Jrue Holiday,Jrue Holiday,"$1,514,280",2009-10
Jrue Holiday,Jrue Holiday,"$1,627,920",2010-11
Jrue Holiday,Jrue Holiday,"$1,741,440",2011-12
Jrue Holiday,Jrue Holiday,"$2,674,852",2012-13
Jrue Holiday,Jrue Holiday,"$9,213,484",2013-14
Jrue Holiday,Jrue Holiday,"$9,904,495",2014-15
Justin Holiday,Justin Holiday,"$816,482",2014-15
Ryan Hollins,Ryan Hollins,"$412,718",2006-07
Ryan Hollins,Ryan Hollins,"$687,456",2007-08
Ryan Hollins,Ryan Hollins,"$972,581",2008-09
Ryan Hollins,Ryan Hollins,"$2,183,333",2009-10
Ryan Hollins,Ryan Hollins,"$2,333,333",2010-11
Ryan Hollins,Ryan Hollins,"$2,483,333",2011-12
Ryan Hollins,Ryan Hollins,"$1,069,509",2012-13
Ryan Hollins,Ryan Hollins,"$1,186,459",2013-14
Ryan Hollins,Ryan Hollins,"$1,316,809",2014-15
Rodney Hood,Rodney Hood,"$1,290,360",2014-15
Al Horford,Al Horford,"$3,745,800",2007-08
Al Horford,Al Horford,"$4,026,720",2008-09
Al Horford,Al Horford,"$4,307,640",2009-10
Al Horford,Al Horford,"$5,444,857",2010-11
Al Horford,Al Horford,"$12,000,000",2011-12
Al Horford,Al Horford,"$12,000,000",2012-13
Al Horford,Al Horford,"$12,000,000",2013-14
Al Horford,Al Horford,"$12,000,000",2014-15
Dwight Howard,Dwight Howard,"$4,179,720",2004-05
Dwight Howard,Dwight Howard,"$4,493,160",2005-06
Dwight Howard,Dwight Howard,"$4,806,720",2006-07
Dwight Howard,Dwight Howard,"$6,061,274",2007-08
Dwight Howard,Dwight Howard,"$13,758,000",2008-09
Dwight Howard,Dwight Howard,"$15,202,590",2009-10
Dwight Howard,Dwight Howard,"$16,647,180",2010-11
Dwight Howard,Dwight Howard,"$18,091,770",2011-12
Dwight Howard,Dwight Howard,"$19,536,360",2012-13
Dwight Howard,Dwight Howard,"$20,513,178",2013-14
Dwight Howard,Dwight Howard,"$21,436,271",2014-15
Josh Howard,Josh Howard,"$773,400",2003-04
Josh Howard,Josh Howard,"$863,640",2004-05
Josh Howard,Josh Howard,"$923,880",2005-06
Josh Howard,Josh Howard,"$1,667,603",2006-07
Josh Howard,Josh Howard,"$9,000,000",2007-08
Josh Howard,Josh Howard,"$9,945,000",2008-09
Josh Howard,Josh Howard,"$10,890,000",2009-10
Josh Howard,Josh Howard,"$3,000,000",2010-11
Josh Howard,Josh Howard,"$2,150,000",2011-12
Josh Howard,Josh Howard,"$1,229,255",2012-13
Lester Hudson,Lester Hudson,"$199,185",2009-10
Lester Hudson,Lester Hudson,"$193,802",2009-10
Lester Hudson,Lester Hudson,"$192,791",2010-11
Lester Hudson,Lester Hudson,"$55,774",2014-15
Robbie Hummel,Robbie Hummel,"$880,000",2014-15
Kris Humphries,Kris Humphries,"$1,481,400",2004-05
Kris Humphries,Kris Humphries,"$1,592,400",2005-06
Kris Humphries,Kris Humphries,"$1,703,520",2006-07
Kris Humphries,Kris Humphries,"$2,522,913",2007-08
Kris Humphries,Kris Humphries,"$3,200,000",2008-09
Kris Humphries,Kris Humphries,"$3,200,000",2009-10
Kris Humphries,Kris Humphries,"$3,200,000",2010-11
Kris Humphries,Kris Humphries,"$8,000,000",2011-12
Kris Humphries,Kris Humphries,"$12,000,000",2012-13
Kris Humphries,Kris Humphries,"$12,000,000",2013-14
Kris Humphries,Kris Humphries,"$4,300,000",2014-15
Serge Ibaka,Serge Ibaka,"$1,120,200",2009-10
Serge Ibaka,Serge Ibaka,"$1,204,200",2010-11
Serge Ibaka,Serge Ibaka,"$1,288,200",2011-12
Serge Ibaka,Serge Ibaka,"$2,253,062",2012-13
Serge Ibaka,Serge Ibaka,"$12,250,000",2013-14
Serge Ibaka,Serge Ibaka,"$12,350,000",2014-15
Andre Iguodala,Andre Iguodala,"$1,914,480",2004-05
Andre Iguodala,Andre Iguodala,"$2,058,000",2005-06
Andre Iguodala,Andre Iguodala,"$2,201,640",2006-07
Andre Iguodala,Andre Iguodala,"$2,804,889",2007-08
Andre Iguodala,Andre Iguodala,"$11,300,000",2008-09
Andre Iguodala,Andre Iguodala,"$12,200,000",2009-10
Andre Iguodala,Andre Iguodala,"$12,345,250",2010-11
Andre Iguodala,Andre Iguodala,"$13,531,750",2011-12
Andre Iguodala,Andre Iguodala,"$14,968,250",2012-13
Andre Iguodala,Andre Iguodala,"$12,868,632",2013-14
Andre Iguodala,Andre Iguodala,"$12,289,544",2014-15
Didier Ilunga-Mbenga,Didier Ilunga-Mbenga,"$800,000",2004-05
Didier Ilunga-Mbenga,Didier Ilunga-Mbenga,"$880,000",2005-06
Didier Ilunga-Mbenga,Didier Ilunga-Mbenga,"$1,628,959",2006-07
Didier Ilunga-Mbenga,Didier Ilunga-Mbenga,"$1,800,000",2007-08
Didier Ilunga-Mbenga,Didier Ilunga-Mbenga,"$434,091",2007-08
Didier Ilunga-Mbenga,Didier Ilunga-Mbenga,"$249,478",2007-08
Didier Ilunga-Mbenga,Didier Ilunga-Mbenga,"$1,971,941",2008-09
Didier Ilunga-Mbenga,Didier Ilunga-Mbenga,"$880,658",2008-09
Didier Ilunga-Mbenga,Didier Ilunga-Mbenga,"$959,111",2009-10
Didier Ilunga-Mbenga,Didier Ilunga-Mbenga,"$1,069,509",2010-11
Ersan Ilyasova,Ersan Ilyasova,"$398,762",2005-06
Ersan Ilyasova,Ersan Ilyasova,"$664,209",2006-07
Ersan Ilyasova,Ersan Ilyasova,"$2,100,000",2009-10
Ersan Ilyasova,Ersan Ilyasova,"$2,320,500",2010-11
Ersan Ilyasova,Ersan Ilyasova,"$2,541,000",2011-12
Ersan Ilyasova,Ersan Ilyasova,"$7,900,000",2012-13
Ersan Ilyasova,Ersan Ilyasova,"$7,900,000",2013-14
Ersan Ilyasova,Ersan Ilyasova,"$7,900,000",2014-15
Joe Ingles,Joe Ingles,"$507,336",2014-15
Damien Inglis,Damien Inglis,"$820,000",2014-15
Kyrie Irving,Kyrie Irving,"$5,144,280",2011-12
Kyrie Irving,Kyrie Irving,"$5,530,080",2012-13
Kyrie Irving,Kyrie Irving,"$5,607,240",2013-14
Kyrie Irving,Kyrie Irving,"$7,070,730",2014-15
Jarrett Jack,Jarrett Jack,"$1,058,640",2005-06
Jarrett Jack,Jarrett Jack,"$1,137,960",2006-07
Jarrett Jack,Jarrett Jack,"$1,217,400",2007-08
Jarrett Jack,Jarrett Jack,"$2,002,623",2008-09
Jarrett Jack,Jarrett Jack,"$4,500,000",2009-10
Jarrett Jack,Jarrett Jack,"$4,600,000",2010-11
Jarrett Jack,Jarrett Jack,"$5,000,000",2011-12
Jarrett Jack,Jarrett Jack,"$5,400,000",2012-13
Jarrett Jack,Jarrett Jack,"$6,300,000",2013-14
Jarrett Jack,Jarrett Jack,"$6,300,000",2014-15
Darnell Jackson,Darnell Jackson,"$450,000",2008-09
Darnell Jackson,Darnell Jackson,"$736,420",2009-10
Darnell Jackson,Darnell Jackson,"$854,389",2010-11
Reggie Jackson,Reggie Jackson,"$1,156,320",2011-12
Reggie Jackson,Reggie Jackson,"$1,243,080",2012-13
Reggie Jackson,Reggie Jackson,"$1,260,360",2013-14
Reggie Jackson,Reggie Jackson,"$2,204,370",2014-15
Bernard James,Bernard James,"$473,604",2012-13
Bernard James,Bernard James,"$788,872",2013-14
Bernard James,Bernard James,"$915,243",2014-15
Bernard James,Bernard James,"$236,866",2014-15
Damion James,Damion James,"$1,156,320",2010-11
Damion James,Damion James,"$1,243,080",2011-12
Damion James,Damion James,"$50,258",2012-13
LeBron James,LeBron James,"$4,018,920",2003-04
LeBron James,LeBron James,"$4,320,360",2004-05
LeBron James,LeBron James,"$4,621,800",2005-06
LeBron James,LeBron James,"$5,828,090",2006-07
LeBron James,LeBron James,"$13,041,250",2007-08
LeBron James,LeBron James,"$14,410,581",2008-09
LeBron James,LeBron James,"$15,779,912",2009-10
LeBron James,LeBron James,"$14,500,000",2010-11
LeBron James,LeBron James,"$16,022,500",2011-12
LeBron James,LeBron James,"$17,545,000",2012-13
LeBron James,LeBron James,"$19,067,500",2013-14
LeBron James,LeBron James,"$20,644,400",2014-15
Mike James,Mike James,"$512,435",2002-03
Mike James,Mike James,"$638,679",2003-04
Mike James,Mike James,"$3,100,000",2004-05
Mike James,Mike James,"$3,410,000",2005-06
Mike James,Mike James,"$5,215,000",2006-07
Mike James,Mike James,"$5,632,200",2007-08
Mike James,Mike James,"$6,244,093",2008-09
Mike James,Mike James,"$6,466,600",2009-10
Mike James,Mike James,"$277,566",2011-12
Mike James,Mike James,"$795,401",2012-13
Al Jefferson,Al Jefferson,"$1,407,240",2004-05
Al Jefferson,Al Jefferson,"$1,512,840",2005-06
Al Jefferson,Al Jefferson,"$1,618,320",2006-07
Al Jefferson,Al Jefferson,"$2,480,885",2007-08
Al Jefferson,Al Jefferson,"$11,000,000",2008-09
Al Jefferson,Al Jefferson,"$12,000,000",2009-10
Al Jefferson,Al Jefferson,"$13,000,000",2010-11
Al Jefferson,Al Jefferson,"$14,000,000",2011-12
Al Jefferson,Al Jefferson,"$15,000,000",2012-13
Al Jefferson,Al Jefferson,"$13,500,000",2013-14
Al Jefferson,Al Jefferson,"$13,666,667",2014-15
Cory Jefferson,Cory Jefferson,"$507,336",2014-15
Richard Jefferson,Richard Jefferson,"$1,379,400",2001-02
Richard Jefferson,Richard Jefferson,"$1,482,840",2002-03
Richard Jefferson,Richard Jefferson,"$1,586,280",2003-04
Richard Jefferson,Richard Jefferson,"$2,266,794",2004-05
Richard Jefferson,Richard Jefferson,"$10,200,000",2005-06
Richard Jefferson,Richard Jefferson,"$11,200,000",2006-07
Richard Jefferson,Richard Jefferson,"$12,200,000",2007-08
Richard Jefferson,Richard Jefferson,"$13,200,000",2008-09
Richard Jefferson,Richard Jefferson,"$14,200,000",2009-10
Richard Jefferson,Richard Jefferson,"$8,400,000",2010-11
Richard Jefferson,Richard Jefferson,"$9,282,000",2011-12
Richard Jefferson,Richard Jefferson,"$10,164,000",2012-13
Richard Jefferson,Richard Jefferson,"$11,046,000",2013-14
Richard Jefferson,Richard Jefferson,"$1,448,490",2014-15
Charles Jenkins,Charles Jenkins,"$473,604",2011-12
Charles Jenkins,Charles Jenkins,"$762,195",2012-13
John Jenkins,John Jenkins,"$1,204,560",2012-13
John Jenkins,John Jenkins,"$1,258,800",2013-14
John Jenkins,John Jenkins,"$1,312,920",2014-15
Brandon Jennings,Brandon Jennings,"$2,168,520",2009-10
Brandon Jennings,Brandon Jennings,"$2,331,120",2010-11
Brandon Jennings,Brandon Jennings,"$2,493,720",2011-12
Brandon Jennings,Brandon Jennings,"$3,179,493",2012-13
Brandon Jennings,Brandon Jennings,"$7,655,503",2013-14
Brandon Jennings,Brandon Jennings,"$8,000,000",2014-15
Jonas Jerebko,Jonas Jerebko,"$457,588",2009-10
Jonas Jerebko,Jonas Jerebko,"$762,195",2010-11
Jonas Jerebko,Jonas Jerebko,"$4,500,000",2011-12
Jonas Jerebko,Jonas Jerebko,"$4,500,000",2012-13
Jonas Jerebko,Jonas Jerebko,"$4,500,000",2013-14
Jonas Jerebko,Jonas Jerebko,"$4,500,000",2014-15
Grant Jerrett,Grant Jerrett,"$816,481",2014-15
Amir Johnson,Amir Johnson,"$398,762",2005-06
Amir Johnson,Amir Johnson,"$664,209",2006-07
Amir Johnson,Amir Johnson,"$3,666,666",2007-08
Amir Johnson,Amir Johnson,"$3,666,667",2008-09
Amir Johnson,Amir Johnson,"$3,666,666",2009-10
Amir Johnson,Amir Johnson,"$5,000,000",2010-11
Amir Johnson,Amir Johnson,"$5,500,000",2011-12
Amir Johnson,Amir Johnson,"$6,000,000",2012-13
Amir Johnson,Amir Johnson,"$6,500,000",2013-14
Amir Johnson,Amir Johnson,"$7,000,000",2014-15
Chris Johnson,Chris Johnson,"$136,509",2010-11
Chris Johnson,Chris Johnson,"$27,859",2010-11
Chris Johnson,Chris Johnson,"$762,195",2011-12
Chris Johnson,Chris Johnson,"$447,298",2012-13
Chris Johnson,Chris Johnson,"$916,099",2013-14
Chris Johnson,Chris Johnson,"$61,290",2012-13
Chris Johnson,Chris Johnson,"$166,897",2014-15
Chris Johnson,Chris Johnson,"$107,674",2014-15
Ivan Johnson,Ivan Johnson,"$473,604",2011-12
Ivan Johnson,Ivan Johnson,"$962,195",2012-13
Ivan Johnson,Ivan Johnson,"$25,000",2014-15
James Johnson,James Johnson,"$1,594,080",2009-10
James Johnson,James Johnson,"$1,713,600",2010-11
James Johnson,James Johnson,"$1,833,120",2011-12
James Johnson,James Johnson,"$2,812,006",2012-13
James Johnson,James Johnson,"$2,500,000",2014-15
Joe Johnson,Joe Johnson,"$1,608,840",2001-02
Joe Johnson,Joe Johnson,"$1,729,560",2002-03
Joe Johnson,Joe Johnson,"$1,850,160",2003-04
Joe Johnson,Joe Johnson,"$2,358,954",2004-05
Joe Johnson,Joe Johnson,"$12,000,000",2005-06
Joe Johnson,Joe Johnson,"$12,744,189",2006-07
Joe Johnson,Joe Johnson,"$13,488,377",2007-08
Joe Johnson,Joe Johnson,"$14,232,567",2008-09
Joe Johnson,Joe Johnson,"$14,976,754",2009-10
Joe Johnson,Joe Johnson,"$16,324,500",2010-11
Joe Johnson,Joe Johnson,"$18,038,573",2011-12
Joe Johnson,Joe Johnson,"$19,752,645",2012-13
Joe Johnson,Joe Johnson,"$21,466,718",2013-14
Joe Johnson,Joe Johnson,"$23,180,790",2014-15
Nick Johnson,Nick Johnson,"$507,336",2014-15
Orlando Johnson,Orlando Johnson,"$550,000",2012-13
Orlando Johnson,Orlando Johnson,"$788,872",2013-14
Trey Johnson,Trey Johnson,"$187,258",2008-09
Trey Johnson,Trey Johnson,"$89,670",2010-11
Tyler Johnson,Tyler Johnson,"$507,336",2014-15
Wesley Johnson,Wesley Johnson,"$3,726,600",2010-11
Wesley Johnson,Wesley Johnson,"$4,006,080",2011-12
Wesley Johnson,Wesley Johnson,"$4,285,560",2012-13
Wesley Johnson,Wesley Johnson,"$916,099",2013-14
Wesley Johnson,Wesley Johnson,"$981,084",2014-15
Darius Johnson-Odom,Darius Johnson-Odom,"$192,228",2012-13
Dahntay Jones,Dahntay Jones,"$1,063,680",2003-04
Dahntay Jones,Dahntay Jones,"$1,143,360",2004-05
Dahntay Jones,Dahntay Jones,"$1,223,160",2005-06
Dahntay Jones,Dahntay Jones,"$1,886,113",2006-07
Dahntay Jones,Dahntay Jones,"$753,767",2007-08
Dahntay Jones,Dahntay Jones,"$926,678",2008-09
Dahntay Jones,Dahntay Jones,"$2,500,000",2009-10
Dahntay Jones,Dahntay Jones,"$2,500,000",2010-11
Dahntay Jones,Dahntay Jones,"$2,700,000",2011-12
Dahntay Jones,Dahntay Jones,"$2,900,000",2012-13
Dahntay Jones,Dahntay Jones,"$387,632",2014-15
DeQuan Jones,DeQuan Jones,"$473,504",2012-13
James Jones,James Jones,"$366,931",2003-04
James Jones,James Jones,"$620,046",2004-05
James Jones,James Jones,"$2,400,000",2005-06
James Jones,James Jones,"$2,650,000",2006-07
James Jones,James Jones,"$2,900,000",2007-08
James Jones,James Jones,"$4,010,000",2008-09
James Jones,James Jones,"$4,320,000",2009-10
James Jones,James Jones,"$1,069,509",2010-11
James Jones,James Jones,"$1,500,000",2011-12
James Jones,James Jones,"$1,500,000",2012-13
James Jones,James Jones,"$1,448,490",2014-15
Kevin Jones,Kevin Jones,"$390,027",2012-13
Perry Jones,Perry Jones,"$1,035,960",2012-13
Perry Jones,Perry Jones,"$1,082,520",2013-14
Perry Jones,Perry Jones,"$1,129,200",2014-15
Solomon Jones,Solomon Jones,"$675,000",2006-07
Solomon Jones,Solomon Jones,"$729,000",2007-08
Solomon Jones,Solomon Jones,"$797,581",2008-09
Solomon Jones,Solomon Jones,"$1,620,000",2009-10
Solomon Jones,Solomon Jones,"$1,500,000",2010-11
Solomon Jones,Solomon Jones,"$280,234",2011-12
Solomon Jones,Solomon Jones,"$160,119",2011-12
Terrence Jones,Terrence Jones,"$1,485,000",2012-13
Terrence Jones,Terrence Jones,"$1,551,840",2013-14
Terrence Jones,Terrence Jones,"$1,618,680",2014-15
DeAndre Jordan,DeAndre Jordan,"$550,000",2008-09
DeAndre Jordan,DeAndre Jordan,"$736,420",2009-10
DeAndre Jordan,DeAndre Jordan,"$854,389",2010-11
DeAndre Jordan,DeAndre Jordan,"$10,079,404",2011-12
DeAndre Jordan,DeAndre Jordan,"$10,532,977",2012-13
DeAndre Jordan,DeAndre Jordan,"$10,986,550",2013-14
DeAndre Jordan,DeAndre Jordan,"$11,440,124",2014-15
Jerome Jordan,Jerome Jordan,"$473,604",2011-12
Jerome Jordan,Jerome Jordan,"$915,243",2014-15
Cory Joseph,Cory Joseph,"$1,028,400",2011-12
Cory Joseph,Cory Joseph,"$1,105,560",2012-13
Cory Joseph,Cory Joseph,"$1,120,920",2013-14
Cory Joseph,Cory Joseph,"$2,023,261",2014-15
Kris Joseph,Kris Joseph,"$189,442",2012-13
Chris Kaman,Chris Kaman,"$2,394,600",2003-04
Chris Kaman,Chris Kaman,"$2,574,240",2004-05
Chris Kaman,Chris Kaman,"$2,753,760",2005-06
Chris Kaman,Chris Kaman,"$3,491,768",2006-07
Chris Kaman,Chris Kaman,"$8,600,000",2007-08
Chris Kaman,Chris Kaman,"$9,500,000",2008-09
Chris Kaman,Chris Kaman,"$10,400,000",2009-10
Chris Kaman,Chris Kaman,"$11,800,000",2010-11
Chris Kaman,Chris Kaman,"$14,030,000",2011-12
Chris Kaman,Chris Kaman,"$8,000,000",2012-13
Chris Kaman,Chris Kaman,"$3,183,000",2013-14
Chris Kaman,Chris Kaman,"$4,800,000",2014-15
Enes Kanter,Enes Kanter,"$4,133,280",2011-12
Enes Kanter,Enes Kanter,"$4,443,360",2012-13
Enes Kanter,Enes Kanter,"$4,505,280",2013-14
Enes Kanter,Enes Kanter,"$5,694,674",2014-15
Jason Kapono,Jason Kapono,"$366,931",2003-04
Jason Kapono,Jason Kapono,"$620,046",2004-05
Jason Kapono,Jason Kapono,"$1,100,000",2005-06
Jason Kapono,Jason Kapono,"$1,188,000",2006-07
Jason Kapono,Jason Kapono,"$5,356,000",2007-08
Jason Kapono,Jason Kapono,"$5,784,480",2008-09
Jason Kapono,Jason Kapono,"$6,212,960",2009-10
Jason Kapono,Jason Kapono,"$6,641,440",2010-11
Jason Kapono,Jason Kapono,"$1,223,166",2011-12
Sergey Karasev,Sergey Karasev,"$1,467,840",2013-14
Sergey Karasev,Sergey Karasev,"$1,533,840",2014-15
Ryan Kelly,Ryan Kelly,"$1,650,000",2014-15
Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,"$4,602,720",2012-13
Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,"$4,809,840",2013-14
Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,"$5,016,960",2014-15
Sean Kilpatrick,Sean Kilpatrick,"$35,000",2014-15
Sean Kilpatrick,Sean Kilpatrick,"$29,843",2014-15
Alex Kirk,Alex Kirk,"$65,000",2014-15
Linas Kleiza,Linas Kleiza,"$879,360",2005-06
Linas Kleiza,Linas Kleiza,"$945,360",2006-07
Linas Kleiza,Linas Kleiza,"$1,011,360",2007-08
Linas Kleiza,Linas Kleiza,"$1,824,493",2008-09
Linas Kleiza,Linas Kleiza,"$4,995,000",2010-11
Linas Kleiza,Linas Kleiza,"$4,605,000",2011-12
Linas Kleiza,Linas Kleiza,"$4,600,000",2012-13
Brandon Knight,Brandon Knight,"$2,563,320",2011-12
Brandon Knight,Brandon Knight,"$2,755,560",2012-13
Brandon Knight,Brandon Knight,"$2,793,960",2013-14
Brandon Knight,Brandon Knight,"$3,553,917",2014-15
Kyle Korver,Kyle Korver,"$366,931",2003-04
Kyle Korver,Kyle Korver,"$620,046",2004-05
Kyle Korver,Kyle Korver,"$3,630,363",2005-06
Kyle Korver,Kyle Korver,"$4,018,182",2006-07
Kyle Korver,Kyle Korver,"$4,400,000",2007-08
Kyle Korver,Kyle Korver,"$4,956,818",2008-09
Kyle Korver,Kyle Korver,"$5,155,115",2009-10
Kyle Korver,Kyle Korver,"$5,000,000",2010-11
Kyle Korver,Kyle Korver,"$5,000,000",2011-12
Kyle Korver,Kyle Korver,"$5,000,000",2012-13
Kyle Korver,Kyle Korver,"$6,760,563",2013-14
Kyle Korver,Kyle Korver,"$6,253,521",2014-15
Kosta Koufos,Kosta Koufos,"$1,129,320",2008-09
Kosta Koufos,Kosta Koufos,"$1,214,040",2009-10
Kosta Koufos,Kosta Koufos,"$1,352,640",2010-11
Kosta Koufos,Kosta Koufos,"$2,203,792",2011-12
Kosta Koufos,Kosta Koufos,"$3,000,000",2012-13
Kosta Koufos,Kosta Koufos,"$3,000,000",2013-14
Kosta Koufos,Kosta Koufos,"$3,000,000",2014-15
Viacheslav Kravtsov,Viacheslav Kravtsov,"$1,500,000",2013-14
Ognjen Kuzmic,Ognjen Kuzmic,"$816,482",2014-15
Doron Lamb,Doron Lamb,"$650,000",2012-13
Doron Lamb,Doron Lamb,"$788,872",2013-14
Jeremy Lamb,Jeremy Lamb,"$2,020,200",2012-13
Jeremy Lamb,Jeremy Lamb,"$2,111,160",2013-14
Jeremy Lamb,Jeremy Lamb,"$2,202,000",2014-15
Carl Landry,Carl Landry,"$427,163",2007-08
Carl Landry,Carl Landry,"$3,000,000",2008-09
Carl Landry,Carl Landry,"$3,000,000",2009-10
Carl Landry,Carl Landry,"$3,000,000",2010-11
Carl Landry,Carl Landry,"$8,500,000",2011-12
Carl Landry,Carl Landry,"$4,000,000",2012-13
Carl Landry,Carl Landry,"$6,500,000",2013-14
Carl Landry,Carl Landry,"$6,500,000",2014-15
Marcus Landry,Marcus Landry,"$457,588",2009-10
Shane Larkin,Shane Larkin,"$1,536,960",2013-14
Shane Larkin,Shane Larkin,"$1,606,080",2014-15
Joffrey Lauvergne,Joffrey Lauvergne,"$1,790,280",2014-15
Zach LaVine,Zach LaVine,"$2,055,840",2014-15
Gani Lawal,Gani Lawal,"$473,640",2010-11
Ty Lawson,Ty Lawson,"$1,438,690",2009-10
Ty Lawson,Ty Lawson,"$1,546,560",2010-11
Ty Lawson,Ty Lawson,"$1,654,440",2011-12
Ty Lawson,Ty Lawson,"$2,544,529",2012-13
Ty Lawson,Ty Lawson,"$10,786,517",2013-14
Ty Lawson,Ty Lawson,"$11,595,506",2014-15
Ricky Ledo,Ricky Ledo,"$816,482",2014-15
Ricky Ledo,Ricky Ledo,"$96,056",2014-15
Courtney Lee,Courtney Lee,"$1,176,240",2008-09
Courtney Lee,Courtney Lee,"$1,264,440",2009-10
Courtney Lee,Courtney Lee,"$1,409,040",2010-11
Courtney Lee,Courtney Lee,"$2,225,093",2011-12
Courtney Lee,Courtney Lee,"$5,000,000",2012-13
Courtney Lee,Courtney Lee,"$5,225,000",2013-14
Courtney Lee,Courtney Lee,"$5,450,000",2014-15
David Lee,David Lee,"$861,360",2005-06
David Lee,David Lee,"$926,040",2006-07
David Lee,David Lee,"$990,600",2007-08
David Lee,David Lee,"$1,788,033",2008-09
David Lee,David Lee,"$7,000,000",2009-10
David Lee,David Lee,"$10,800,000",2010-11
David Lee,David Lee,"$11,610,000",2011-12
David Lee,David Lee,"$12,744,000",2012-13
David Lee,David Lee,"$13,878,000",2013-14
David Lee,David Lee,"$15,012,000",2014-15
Malcolm Lee,Malcolm Lee,"$500,000",2011-12
Malcolm Lee,Malcolm Lee,"$762,195",2012-13
Malcolm Lee,Malcolm Lee,"$884,293",2013-14
Alex Len,Alex Len,"$3,492,720",2013-14
Alex Len,Alex Len,"$3,649,920",2014-15
Kawhi Leonard,Kawhi Leonard,"$1,731,960",2011-12
Kawhi Leonard,Kawhi Leonard,"$1,861,920",2012-13
Kawhi Leonard,Kawhi Leonard,"$1,887,840",2013-14
Kawhi Leonard,Kawhi Leonard,"$2,894,059",2014-15
Meyers Leonard,Meyers Leonard,"$2,126,520",2012-13
Meyers Leonard,Meyers Leonard,"$2,222,160",2013-14
Meyers Leonard,Meyers Leonard,"$2,317,920",2014-15
Jon Leuer,Jon Leuer,"$473,604",2011-12
Jon Leuer,Jon Leuer,"$762,195",2012-13
Jon Leuer,Jon Leuer,"$967,500",2014-15
DeAndre Liggins,DeAndre Liggins,"$473,604",2011-12
DeAndre Liggins,DeAndre Liggins,"$762,195",2012-13
Damian Lillard,Damian Lillard,"$3,065,040",2012-13
Damian Lillard,Damian Lillard,"$3,202,920",2013-14
Damian Lillard,Damian Lillard,"$3,340,920",2014-15
Jeremy Lin,Jeremy Lin,"$473,604",2010-11
Jeremy Lin,Jeremy Lin,"$762,195",2011-12
Jeremy Lin,Jeremy Lin,"$8,374,646",2012-13
Jeremy Lin,Jeremy Lin,"$8,374,646",2013-14
Jeremy Lin,Jeremy Lin,"$8,374,646",2014-15
Shaun Livingston,Shaun Livingston,"$3,027,840",2004-05
Shaun Livingston,Shaun Livingston,"$3,254,880",2005-06
Shaun Livingston,Shaun Livingston,"$3,481,920",2006-07
Shaun Livingston,Shaun Livingston,"$4,404,629",2007-08
Shaun Livingston,Shaun Livingston,"$370,000",2008-09
Shaun Livingston,Shaun Livingston,"$296,695",2009-10
Shaun Livingston,Shaun Livingston,"$3,500,000",2010-11
Shaun Livingston,Shaun Livingston,"$3,500,000",2011-12
Shaun Livingston,Shaun Livingston,"$1,000,000",2012-13
Shaun Livingston,Shaun Livingston,"$768,720",2012-13
Shaun Livingston,Shaun Livingston,"$256,240",2012-13
Shaun Livingston,Shaun Livingston,"$1,272,279",2013-14
Shaun Livingston,Shaun Livingston,"$5,305,000",2014-15
Brook Lopez,Brook Lopez,"$2,098,560",2008-09
Brook Lopez,Brook Lopez,"$2,225,880",2009-10
Brook Lopez,Brook Lopez,"$2,413,320",2010-11
Brook Lopez,Brook Lopez,"$3,076,983",2011-12
Brook Lopez,Brook Lopez,"$13,668,750",2012-13
Brook Lopez,Brook Lopez,"$14,693,906",2013-14
Brook Lopez,Brook Lopez,"$15,719,063",2014-15
Robin Lopez,Robin Lopez,"$1,623,720",2008-09
Robin Lopez,Robin Lopez,"$1,745,520",2009-10
Robin Lopez,Robin Lopez,"$1,867,320",2010-11
Robin Lopez,Robin Lopez,"$2,862,602",2011-12
Robin Lopez,Robin Lopez,"$4,899,293",2012-13
Robin Lopez,Robin Lopez,"$5,904,261",2013-14
Robin Lopez,Robin Lopez,"$6,124,728",2014-15
Kevin Love,Kevin Love,"$3,163,680",2008-09
Kevin Love,Kevin Love,"$3,401,040",2009-10
Kevin Love,Kevin Love,"$3,638,280",2010-11
Kevin Love,Kevin Love,"$4,609,701",2011-12
Kevin Love,Kevin Love,"$13,668,750",2012-13
Kevin Love,Kevin Love,"$14,693,906",2013-14
Kevin Love,Kevin Love,"$15,719,062",2014-15
Kyle Lowry,Kyle Lowry,"$1,011,720",2006-07
Kyle Lowry,Kyle Lowry,"$1,087,680",2007-08
Kyle Lowry,Kyle Lowry,"$1,163,520",2008-09
Kyle Lowry,Kyle Lowry,"$2,034,997",2009-10
Kyle Lowry,Kyle Lowry,"$5,750,000",2010-11
Kyle Lowry,Kyle Lowry,"$5,750,000",2011-12
